ident,iata_code,name,type,latitude_deg,longitude_deg,elevation_ft
WA27,,Tom Matson Enumclaw Heliport,heliport,47.197912,-121.989194,793.0
WA28,,Private H/C PAD Heliport,heliport,47.332883,-122.256089,98.0
WA29,,La Center View-Air Airport,small_airport,45.894295,-122.594082,811.0
WA30,,LaCrosse Municipal Airport,small_airport,46.791917,-117.920686,1491.0
WA31,,Reoh1 Heliport,heliport,48.038587,-122.061139,293.0
WA33,,Shaw Island Trust Heliport,heliport,48.58580017089844,-122.9209976196289,80.0
WA34,,Newhalem Office Heliport,heliport,48.671895,-121.252213,504.0
WA35,,Clam Harbor Airport,small_airport,48.62229919433594,-122.9469985961914,220.0
WA37,,Chinook Farms Airport,small_airport,46.910674,-120.436776,1880.0
WA38,,South Cove Heliport,heliport,47.6841,-122.14139,37.0
WA40,,Darrington Clinic EMS Heliport,heliport,48.253459,-121.608471,550.0
WA42,,Stacey's Airport,small_airport,47.975592,-122.772861,100.0
WA43,,Janes Heliport,heliport,48.04199981689453,-122.22599792480467,100.0
WA44,TQQ,Maranggo Airport,small_airport,-5.766423,123.918668,169.0
WA45,,Olympic Field,small_airport,47.99530029296875,-122.9000015258789,500.0
WA46,,Daybreak Airport,small_airport,45.830299377441406,-122.63700103759766,25.0
WA49,,Flying R Ranch Airport,small_airport,47.50279998779297,-117.64800262451172,2450.0
WA50,,Fire District 5 Ems Heliport,heliport,47.35220337,-122.6251373,280.0
WA51,,Samaritan Hospital Rms Heliport,heliport,47.12860107421875,-119.26399993896484,1130.0
WA52,,Deer Flat Airport,small_airport,47.956425,-117.600671,2200.0
WA53,,Harborview Medical Center Heliport,heliport,47.604000091552734,-122.322998046875,315.0
WA54,,Safeco Plaza Heliport,heliport,47.606091,-122.333837,716.0
WA55,,Elliott Park Heliport,heliport,47.619652,-122.36031,100.0
WA57,,Bluecreek Airport,small_airport,48.31389999389648,-117.83999633789062,1740.0
WA58,,Eliza Island Airport,small_airport,48.652496,-122.585959,8.0
WA59,,Rake's Glen Airport,small_airport,48.125571,-123.150269,50.0
WA61,,Thompson Airport,small_airport,47.798301696777344,-122.52999877929688,50.0
WA62,,Paradise Air Ranch Airport,small_airport,47.470893,-117.419515,2352.0
WA63,,Pleasant Farm Airport,small_airport,45.562342,-122.256089,540.0
WA65,,Washington National Guard Sinclair HGTS Heliport,heliport,47.55389,-122.68244,
WA66,,Spring Creek Ranch Airport,small_airport,45.808248,-121.494758,475.0
WA67,,Green Mountain STOLport,small_airport,45.66310119628906,-122.4729995727539,270.0
WA68,,Sky Valley Airstrip,small_airport,48.076944,-122.840661,140.0
WA71,,Kelly Ranch Heliport,heliport,47.53730010986328,-122.06099700927734,100.0
WA72,,Zema Private Airport,small_airport,48.64469909667969,-117.93800354003906,1854.0
WA73,,Smith Airport,small_airport,48.525001525878906,-117.85299682617188,2240.0
WA74,,Quincy Flying Service Airport,small_airport,47.226728,-119.908932,1276.0
WA75,,Flying 'O' Ranch Heliport,heliport,47.36920166015625,-122.06900024414062,563.0
WA77,,Enumclaw Airport,small_airport,47.19570159912109,-122.02200317382812,738.0
WA78,,Sky River Ranch Airport,small_airport,45.629005,-122.191013,1239.0
WA79,,Walter Sutton's Private Strip,small_airport,45.93320083618164,-122.41799926757812,451.0
WA80,,McClellan Field,small_airport,45.893712,-122.548327,840.0
WA81,,Fishermans Bay Seaplane Base,seaplane_base,48.516499,-122.917999,
WA82,,The Boeing Company Heliport,heliport,47.931827,-122.263308,628.0
WA83,WSX,Westsound/WSX Seaplane Base,seaplane_base,48.617901,-122.956903,
WA84,,Auburn Academy Airport,small_airport,47.28070068359375,-122.1500015258789,416.0
WA85,,Weyerhaeuser Heliport,heliport,47.296295,-122.299075,409.0
WA86,,Boeing - Auburn Complex Heliport,heliport,47.293108,-122.245785,85.0
WA87,,Parkside Airpark,small_airport,45.81589889526367,-122.5530014038086,275.0
WA88,,Horse Fly Airport,small_airport,48.892437,-122.561277,70.0
WA89,,Kadlec Medical Center Heliport,heliport,46.28169,-119.281236,384.0
WA90,,Floathaven Airstrip,small_airport,48.72268,-122.337914,325.0
WA91,,Pathfinder Helicopter Heliport,heliport,47.759735,-117.150162,3440.0
WA92,,Mc Neil Island Emergency Pad Heliport,heliport,47.196154,-122.661399,40.0
WA94,,Washington Air Museum Heliport,heliport,47.33399963378906,-122.02400207519533,500.0
WA95,,Skyqueen Airport,small_airport,46.718601,-122.911003,530.0
WA96,,Leisureland Airpark,small_airport,47.60749816894531,-122.77400207519533,430.0
WA97,,Buena Airport,closed,46.44286,-120.339896,830.0
WA98,,Cascade Heliport,heliport,47.511794,-120.487989,860.0
WAAA,UPG,Sultan Hasanuddin International Airport,large_airport,-5.075539,119.553702,47.0
WAAG,,Malimpung Airport,small_airport,-3.7382,119.7502,124.0
WAAT,,Makale Airport,small_airport,-3.10935997963,119.856002808,2711.0
WABB,BIK,Frans Kaisiepo Airport,medium_airport,-1.19002,136.108002,46.0
WABC,,Akimuga Airstrip,small_airport,-4.6043,137.6576,164.0
WABD,ONI,Moanamani Airport,small_airport,-4.00659,136.037704,5204.0
WABF,FOO,Kornasoren Airport,small_airport,-0.935745,134.872292,13.0
WABG,WET,Deiyai / Waghete Baru Airport,small_airport,-4.05916,136.281715,1779.0
WABI,NBX,Douw Aturure Airport,medium_airport,-3.397973,135.393071,22.0
WABK,KBF,Karubaga Airport,small_airport,-3.684615,138.479018,5200.0
WABL,ILA,Ilaga Airport,small_airport,-3.97648,137.6225,7989.0
WABN,KOX,Kokonao Airport,small_airport,-4.71075,136.43515,59.0
WABO,ZRI,Stevanus Rumbewas Airport,medium_airport,-1.82842,136.062402,20.0
WABP,TIM,Mozes Kilangin Airport,medium_airport,-4.52978,136.887388,103.0
WABT,EWI,Enarotali Airport,small_airport,-3.925739,136.378634,5807.0
WABW,,Waren Airport,small_airport,-1.6285300254822,134.12399291992,29.0
WABY,,Kebo Airstrip,small_airport,-3.8248,136.385844,5845.0
WAD,WAD,Andriamena Airport,small_airport,-17.631,47.7233,2475.0
WADB,BMU,Sultan Muhammad Salahuddin Airport,medium_airport,-8.537184,118.685002,3.0
WADD,DPS,Denpasar I Gusti Ngurah Rai International Airport,large_airport,-8.748409,115.167123,14.0
WADE,,Lieutenant Colonel Wisnu Airfield,small_airport,-8.139292,114.615367,16.0
WADL,LOP,Lombok International Airport,large_airport,-8.759962,116.278169,319.0
WADS,SWQ,Sultan Muhammad Kaharuddin III Airport,small_airport,-8.48904,117.412003,16.0
WADT,TMC,Tambolaka Airport,small_airport,-9.409224,119.242558,161.0
WADU,LYK,Lunyuk Airport,small_airport,-8.989931,117.216018,44.0
WADW,WGP,Umbu Mehang Kunda Airport,small_airport,-9.66922,120.302002,33.0
WADY,BWX,Banyuwangi Airport,small_airport,-8.31015,114.3401,112.0
WAEA,,Mahak Baru Airport,small_airport,1.405984,115.332459,1722.0
WAEE,TTE,Sultan Babullah Airport,medium_airport,0.831012,127.381611,49.0
WAEF,,Lebone Airstrip,small_airport,-1.333333,121.633333,1631.0
WAES,SQN,Emalamo Airport,small_airport,-2.100424,125.965838,11.0
WAEW,OTI,Pitu Airport,medium_airport,2.04599,128.324997,49.0
WAFB,TRT,Toraja Airport,medium_airport,-3.184359,119.919104,2884.0
WAFD,LLO,Bua - Palopo Lagaligo Airport,small_airport,-3.08227,120.244823,14.0
WAFF,PLW,Mutiara - SIS Al-Jufrie Airport,medium_airport,-0.916462,119.908647,284.0
WAFJ,MJU,Tampa Padang Airport,small_airport,-2.590017,119.025051,49.0
WAFL,TLI,Sultan Bantilan Airport,small_airport,1.123428,120.793658,17.0
WAFM,MXB,Andi Jemma Airport,small_airport,-2.558031,120.324342,164.0
WAFN,,Seko Airport,small_airport,-2.271242,119.898205,3510.0
WAFP,PSJ,Kasiguncu Airport,medium_airport,-1.414121,120.659241,174.0
WAFQ,BQR,Maulana Prins Mandapar Airstrip,small_airport,-1.548841,123.554133,200.0
WAFS,,Sumarorong Airport,small_airport,-3.150399,119.302277,3033.0
WAFU,OJU,Tanjung Api Airport,small_airport,-0.865437,121.628625,49.0
WAFW,LUW,Syukuran Aminuddin Amir Airport,medium_airport,-1.035893,122.773934,56.0
WAFZ,,Panua Pohuwato Airport,small_airport,0.461782,121.814668,
WAGB,HMS,Haji Muhammad Sidik Airport,small_airport,-1.02581,114.92881,145.0
WAGF,KLP,Seruyan Kuala Pembuang Airport,small_airport,-3.376062,112.536521,13.0
WAGG,PKY,Tjilik Riwut Airport,medium_airport,-2.227146,113.943388,82.0
WAGL,,Long Apari Airport,small_airport,3.083333,116.433333,253.0
WAGP,,Purukcahu Airport,small_airport,-0.688419,114.444829,442.0
WAHI,YIA,Yogyakarta International Airport,large_airport,-7.905338,110.057264,24.0
WAHL,CXP,Tunggul Wulung Airport,medium_airport,-7.64506,109.033997,69.0
WAHP,PWL,Jenderal Besar Soedirman Airport,small_airport,-7.461239,109.414124,225.0
WAHU,KWB,Dewadaru Airport,small_airport,-5.80091,110.47838,35.0
WAJB,BUI,Bokondini Airport,small_airport,-3.68455,138.677437,4550.0
WAJC,DRH,Dabra Airport,small_airport,-3.27061,138.613433,208.0
WAJD,,Wakde Airport,small_airport,-1.93529,139.020004,3.0
WAJG,BXM,Batom Airport,small_airport,-4.442687,140.883565,396.0
WAJI,ZRM,Mararena Sarmi Airport,small_airport,-1.873077,138.753275,10.0
WAJJ,DJJ,Dortheys Hiyo Eluay International Airport,large_airport,-2.579627,140.519857,289.0
WAJK,,Kiwirok Airstrip,small_airport,-4.713481,140.740271,5470.0
WAJL,LHI,Lereh Airport,small_airport,-3.080046,139.952817,820.0
WAJM,LII,Mulia Airport,small_airport,-3.701938,137.957,5898.0
WAJO,OKL,Oksibil Airport,medium_airport,-4.9071,140.6277,4315.0
WAJS,SEH,Senggeh Airport,small_airport,-3.442448,140.778079,914.0
WAJY,,Werur Airport,small_airport,-0.420096,132.1886,35.0
WAKD,MDP,Mindiptana Airport,small_airport,-5.876929,140.70946,121.0
WAKE,BXD,Bade Airport,small_airport,-7.175902,139.58333,59.0
WAKG,,Agats Airport,small_airport,-5.543288,138.134911,17.0
WAKK,MKQ,Mopah International Airport,medium_airport,-8.523898,140.419693,10.0
WAKL,,Bomakia Airport,small_airport,-5.806483,139.867647,30.0
WAKM,KCD,Kamur Airport,small_airport,-6.1851,138.6372,25.0
WAKO,OKQ,Okaba Airport,small_airport,-8.0946,139.7233,23.0
WAKP,KEI,Kepi Airport,small_airport,-6.54297,139.332401,67.0
WAKQ,ZEG,Senggo Airport,small_airport,-5.690668,139.350414,52.0
WAKT,TMH,Tanah Merah Airport,medium_airport,-6.09669,140.303521,57.0
WALE,GHS,Melalan Airport,small_airport,-0.203611,115.760002,330.0
WALG,TJS,Tanjung Harapan Airport,small_airport,2.838139,117.374584,20.0
WALJ,DTD,Datadawai Airport,small_airport,0.807028,114.529052,508.0
WALK,,Nusantara International Airport,medium_airport,-1.16053,116.71193,23.0
WALL,BPN,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,large_airport,-1.268342,116.89452,12.0
WALQ,,Muara Badak Pujangan Airport,small_airport,-0.305999,117.415667,49.0
WALR,TRK,Juwata International Airport / Suharnoko Harbani AFB,medium_airport,3.325145,117.564169,23.0
WALS,AAP,Aji Pangeran Tumenggung Pranoto International Airport,medium_airport,-0.374478,117.250128,82.0
WALT,,Tanjung Santan Airport,small_airport,-0.092633,117.439109,121.0
WALV,,Bunyu Airport,small_airport,3.45572,117.866997,118.0
WALX,,Mangkajang Airport,small_airport,2.007244,117.748983,47.0
